Unnamed: 0,date,tweet,username,sentiment
203,2022-03-20 23:29:44,Balapan MotoGP Terasa Lebih Seru dari Bale TelkomGroup di Bukit 360 Mandalika.  https://t.co/9QKaNJ2ynH,pustakalewi,0
2038,2022-03-20 16:05:55,"@rainercsimbolon Mandalika tak bisa menggelar F1, berhubungan dengan karakter lintasan dan permukaannya. Namun, dia bisa gelar ajang balap mobil lain seperti Asian Le Mans Series atau WEC (World Endurance Championship).",firzieidris,0
2041,2022-03-20 16:05:32,Kontrak mandalika motogp 10 tahun bisa kali agendakan tahun depan apa taun depannya lagi nonton langsung..,weechankawai,1
2048,2022-03-20 16:05:13,Klo mempan pawang hujan di Mandalika bisa diminta utk redakan hujan jk mmg bnr2 ampuh agar tdk byk sdr2 kita terkena bencana banjir spt di Kaltim saat ini..,SisiwittFrida,2
2052,2022-03-20 16:04:12,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika  ??????,daniellsinaga,0
2055,2022-03-20 16:04:03,@ApakBintang @marlina_idha kalau ada org indonesia yg tak bangga dengan sirkuit mandalika... bearti dia masuk golongan org bedebah yg sakit hati.... cacingan dehh loe...wkwkwkwkwk,aikel112629,0
2056,2022-03-20 16:03:58,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika ??????,daniellsinaga,0
2057,2022-03-20 16:03:55,Baru apdet gelaran moto gp tadi di mandalika Weh ujan deres banget mana ada petir api kek Thor aja Ada mak2 pawang ujan Tapi keren sih indo bisa bikin ni acara gede terlepas kurlebnya  Padahal tadi siang emak aku yg ribut tumben gak nonton gp  Biasanya mesti heboh sendiri nonton,mabujinhyuk,1
2061,2022-03-20 16:03:30,mandalika aja punya pawang masa kamu engga?,dracaryz15,1
2063,2022-03-20 16:03:29,"Ngakak bgt sm yg komen pawang ujan mandalika. ""Pindahin ujannya ke bekasi krn disini panas bgt"" ??????????",bellawjs,0
2065,2022-03-20 16:03:25,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika   #JadiLebihBaik  #JuaradiMandalika,daniellsinaga,0
207,2022-03-20 23:29:16,sirkuit Mandalika hujan walaupun ada pawang hujan. yaaa org pawang hujannya di ekspos sih ya jadinya adu kekuatan sama shaman seluruh Indonesia lainnya iseng dan iri dengki ??????,brilcoy,2
2073,2022-03-20 16:02:41,@geloraco  https://t.co/idBA517SnQ Banyak yg nyinyir karena 1 orang pawang Hujan di Mandalika tp pada diem atau pura2 diam 100 Pawang hujan di Sumenep untuk sambut SBY,STUDSGUY,0
2078,2022-03-20 16:02:00,Pulang dari Mandalika nggk lupa oleh2 buat keluarga.  https://t.co/sro61mu6z8,citralistyarini,0
2079,2022-03-20 16:01:54,"@WardanaAgit @Boslak11 @Dennysiregar7 @kumparan jahaha manggil gw adik lagi, khan dari awal saya jg bilang Sirkuit Mandalika itu setup awalnya gimmick marketing atau media promosi, tapi biayanya besar",GerobakMilMul,2
2080,2022-03-20 16:01:49,"@MYaminNasution1 Bani joko kendil menempatkan budaya lebih tinggi dari Agama di acara2 kenegaraan IKN , GP Mandalika dll mulai ritual2 klenik ,supranatural dan pawang ! Rakyat harus membuka mata itulah Isnu @YahyaCStaquf",YAvokad,2
2083,2022-03-20 16:01:24,"Presiden Jokowi sendiri menjagokan Fabio Quartararo pada ajang MotoGP Mandalika 2022 ini. Awalnya, Presiden Jokowi menjagokan pembalap Repsol Honda Team, Marc Marquez, namun ia harus absen dari balapan karena kondisi kurang fit.  https://t.co/PfEVp0pvfo",mang_ib,0
2084,2022-03-20 16:01:22,@ismailfahmi Apalagi ini habis bahas Mandalika sepi skrng bahas pawang hujan lagi. Habis ini apalagi?  https://t.co/nRg3rwsMcF,caponkbiru,2
2094,2022-03-20 16:00:01,Beberapa pembalap MotoGP berendam di dalam ember lantaran tak kuat dengan suhu panas di Sirkuit Mandalika NTB. Berikut beberapa cara menghadapi cuaca panas. Yuk cek!   https://t.co/UXvXu7Tysj,akuratco,2
2097,2022-03-20 15:59:33,"Presidenku @jokowi ???? sehat selalu pak, Indonesia msh membutuhkan orang seperti bapak utk indonesia lebih maju. Bnyk org yg berusaha menjatuhkan bapak, maju trs pak, msh banyak org ya melihat kerja keras bapak. God bless #MotoGP #mandalika #IndonesianGP  https://t.co/WJPrubGZOC",keteklembab,1
21,2022-03-20 23:57:51,KTM sebelum menang gp mandalika ????,irfanaridy,0
2100,2022-03-20 15:59:04,"Dengan segala kelebihan dan kekurangannya perhelatan Moto GP Mandalika sukses, luar biasa mantab. Semoga tahun depan jauh lbh mantab  https://t.co/Dz6CivLGLx",YogaPra76768246,1
2104,2022-03-20 15:58:42,@XLAxiata_Tbk XL Axiata Bersama Juara di  Mandalika  #JadiLebihBaik #JuaradiMandalika @XLAxiata_Tbk,7ecky,0
2108,2022-03-20 15:58:23,"Tau kan sekarang kenapa Indonesia makin ditakuti? Dunia melihat mbak Rara geser hujan, maka negara lain akan berpikir  ""wah ini baru satu perempuan, gimana yang lainnya"" Akhirnya ga ada satupun negara di dunia yang berani dengan Indonesia. ??  #pawanghujanmandalika #mandalika",ucentdoang,1
2114,2022-03-20 15:57:53,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika   ??,7ecky,0
2116,2022-03-20 15:57:42,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika   @XLAxiata_Tbk,7ecky,0
2117,2022-03-20 15:57:28,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika   ????,7ecky,0
2123,2022-03-20 15:57:07,"@WardanaAgit @Boslak11 @Dennysiregar7 @kumparan ibaratnya bakar uanglah 2,5 Triliun dengan pemasukan 500 Miliar, khan bingkai besarnya Kawasan Ekonomi Khusus Mandalika, Sirkuit itu ibarat gimmick marketingnya doank.",GerobakMilMul,2
2127,2022-03-20 15:56:40,@ridwanhr Yang pasti mahh...masy.perlu pawang minyak goreng... pawang hujan mandalika..Siapa yg rekomendasi lagii... ????.. Mana Diketawain penonton lg.,00c231a11ef748f,2
213,2022-03-20 23:27:57,"YTH Bapak Wapres, MENAG, MUI dan Ormas Islam lainnya.. apa tanggapan Bapak atas Ritual Pawang Hujan d Mandalika kemarin??",AlGHANNA1338,0
2134,2022-03-20 15:56:14,"@detikcom Oh... Rame Kali tadi ya di mandalika?? Ada yg mengeliput, banyak tribun penonton yg kosong tadi...",MhdwahyuAlawal1,2
2136,2022-03-20 15:55:56,"tidak semua punya cerita bagus dengan Sirkuit Mandalika Lombok,.  #IndonesiaMaju #JokowiHebat #MandalikaKitaBangga #MotoGPMandalika #MotoGP  https://t.co/uvsfuKMm1r",ronikriptomen,2
2138,2022-03-20 15:55:49,Sesi pemanasan jadi persiapan pebalap jelang balapan MotoGP di Sirkuit Pertamina Mandalika. Begini kesibukan para kru dan pebalap di paddock.  https://t.co/U0q7fU7A1A,detikcom,0
2145,2022-03-20 15:55:02,"Mandalika aja punya pawang hujan, Masak kamu gak punya pawang sama sekali  #mandalika",akmalsjdi_,1
2152,2022-03-20 15:54:25,@SisiwittFrida Kenerhasilan Gp mandalika adlh keberhasilan seluruh masyarakat indonesia?? tetapi bagi yang “ kalah dan gagal “ dia tidak akan merasakan itu semua,yanto_desy,1
2158,2022-03-20 15:53:52,"#TimMarves udah lihat beberapa UMKM yang ada di @MotoGP Mandalika 2022?  Tadi mimin sempat lihat-lihat dan banyak banget teman-teman UMKM yang menjual barang khas dari Indonesia, mulai dari pakaian hingga makanan.????????  Mimin sih beli kain tenun, #TimMarves pada beli apa nih???  https://t.co/AnaPhs5ltO",kemenkomarves,1
2162,2022-03-20 15:53:33,"Betul, Yang Maha Kuasa menunjukkan kekuasaan-Nya dengan :  ??SUKSES PERHELATAN MOTOGP DI MANDALIKA, DENGAN SEGALA KEJUTANNYA??  Dan muncul juara baru The King Of Rain #.MiguelOliveira   Ingat, hujan itu berkah, rezeki berlimpah ruah.  Tapi buat kalian itu azab, Dasar kufur nikmat",MandaNizami,1
2164,2022-03-20 15:53:30,"Gua masih heran, kenapa Dorna tadi ga memperbolehkan Rossi maSUk ke MotoGP Mandalika. Padahal MotoGP tanpa The Doctor, itu seperti Persipura tanpa Kaka Boaz. Walaupun tetep bisa menang 4-2 juga sih..  https://t.co/ifejilUyXp",MafiaWasit,2
2168,2022-03-20 15:53:02,@bolasaurus ga sia-sia berarti pawang hujan mandalika dibayar mahal ????,ratnaaafr,0
2173,2022-03-20 15:52:21,"musababnya MotoGP Mandalika.. banyak yg pada cari ""pawang"" -- emang dirimu hewan dari golongan apa sampai cari pawang woi..????",liradianta,2
2185,2022-03-20 15:51:17,info udane kiriman teko mandalika wes totok probolinggo iki,beongshik,2
2190,2022-03-20 15:50:45,"Ramai di media sosial terkait keterlibatan pawang hujan saat balapan MotoGP di Sirkuit Mandalika, Lombok, Nusa Tenggara Barat Mingguan, Ahad 20 Maret 2022.   Lalu, berapakah gaji Rara saat menjadi pawang hujan di Mandalika?   https://t.co/87LYfmGQRV",pandeglan9news,0
2197,2022-03-20 15:50:05,"Anies mengatakan, ajang balap MotoGP Mandalika 2022, di Nusa Tenggara Barat (NTB), sukses mengharumkan nama Indonesia di kancah global.  https://t.co/27mP1dSSjl",kompascom,1
22,2022-03-20 23:57:50,"ada yg sudah ngopi,  ada yg sudah menikmati sarapan pagi, ada yg sudah dandan rapih, ada yg lagi menghirup udara segar di atas gunung atau pantai, ada yg menikmati waktu nonton GP mandalika, ada yg lagi ketawa ketiwi, ada yang lagi...ada yang lagi...tak akan habis untuk dihitung",JANUARD_1,1
2201,2022-03-20 15:49:48,"Semuanya lagi bahas Mandalika, akuuu, kalo aku mandarlinu seharian keliling Bekasi tiada henti hingga boyokku mandarpegel eram.",MirnaRahardjo,0
2208,2022-03-20 15:49:03,@Hilmi28 Intinya GP Mandalika sukses! Tidak usah dibawa ke agama! Bgst...,aryanggim,1
221,2022-03-20 23:26:55,@lucywiryono Suksesssss pake banget.... termasuk sukses buat kita2 yg nonton #MotoGP dari TV jadi degdegan ... terimakasih kepada semua pihak yang telah menyukseskan #IndonesiaGP #Mandalika kalian semua kereeeeen.  #MandalikaKitaBangga,yunieeekyu,1
2211,2022-03-20 15:48:55,Arti IT Worked dalam Bahasa Indonesia Viral dalam MotoGP Mandalika 2022 Ada Pawang Hujan Rara Istiati Artinya  https://t.co/KicL1nTgmx,MetroLpg_News,0
2215,2022-03-20 15:48:24,Akeh sing jatuh bangun di Mandalika. Wes diomongi emak lak udan udan rausah ngebut ngebut malah balapan.,Dellasameis,2
2221,2022-03-20 15:47:39,"@MotoGP Yaaa anggep aj hiburan, toh kalo ujan deres gada yg balap ini.  Berenti ya bagus ... gak yaudah, si ibuny jg bisa masuk karna di izinkn dr pihak team mandalika bukan nerobos gitu aj.",usskap12,1
2224,2022-03-20 15:47:26,@NovalAssegaf Bisa jadi BiB.. Apalagi sampe sekarang Rusia belum mampu menaklukan kiyev..  Di tambah lagi Pak anies hadir di Mandalika.. Hujan yang seharusnya turun di jkt eh malah turun di mandalika..,DollarMan88,2
2226,2022-03-20 15:47:19,"Nikah beda agama, tinder swindler, jadi generasi rebus kukus buk mega sampai k pawang hujan mandalika yg go internasional. Kira2 minggu depan apalagi ya",fikalfiz96,0
2236,2022-03-20 15:46:26,Fenomena pawang hujan di Sirkuit Mandalika ini sebenarnya sebuah bukti nyata bahwa Sang Maha Kuasa mau mendengar permohonan atau doa dari keyakinan manapun.   Hujan berhenti kan?  Kenapa lalu dicap musyrik atau syirik?,arifbsantoso,2
2240,2022-03-20 15:45:45,Situasi terkini dari mandalika  https://t.co/oD38EkewTg,undredog_,0
2247,2022-03-20 15:45:18,"orang-orang di Indonesia mah gitu, belum aja ada hasilnya udah ngejudge duluan. isi bawa-bawa issue agama, syirik, apalah itu. giliran udh ada hasil baiknya, masih aja di giring sampe di jadikan bahan perdebatan. terus aja gitu sampe sirkuit Mandalika berubah jadi stadion bola",mmvc77,2
2249,2022-03-20 15:45:03,"@CoitusBrutal Setelah motogp, ini yg ngontrak mandalika",bocilwanpis,0
225,2022-03-20 23:26:12,Cuma ini yg bisa dibanggakan dari race Mandalika ???????????????,OnlyFrens,2
2259,2022-03-20 15:44:07,"Berkat pawang, Hujan di mandalika pindah ke riau.",_autisch,2
2265,2022-03-20 15:43:39,"@Uchh Emang begitu bukan makanya dikendorin? Soalnya kan ga enak sama daerah lain kalo ""khusus penonton ke Mandalika bebas karantina &amp; tes"" ??",BigGuzz,2
2271,2022-03-20 15:42:53,Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika untuk menguatkan brand nasional di mata dunia. #TerimaKasihBUMNMandalika  https://t.co/LLQD4NDVIq,bumnllgjitu,1
2272,2022-03-20 15:42:48,"Mau bilang Memalukan kok gak enak  Parangmaya: Viral ! Sorotan Madia Sosial Asing Soal Pawang Hujan di Sirkuit MotoGP Mandalika, Roy Suryo: Namanya Pawang Sukses Kalau dari Awal Tidak Hujan.  https://t.co/V5pQ4yJ2F7  melalui @GoogleNews",HendroP90921707,2
2276,2022-03-20 15:42:33,tiba tiba kepikiran waktu pembalap pada balapan di Mandalika motor nya dibawa pake apa ya,_nayutagf,0
2277,2022-03-20 15:42:28,@Candraasmara85 Setelah selesai gelaran motoGP mandalika ya... sdh selesai??????. Tapi kenaikan MINYAK GORENG 100% akan terus mencekik dapur keluarga2 se NKRI.,justice50_rip,0
2283,2022-03-20 15:42:18,"#MotoGP mandalika 2022, juga menyimpan kisah haru??  https://t.co/Z7l3enuWvu",EMarianty,1
2284,2022-03-20 15:42:14,"Di Mandalika dan di drakor yg ditonton lagi sama-sama hujan jadi bikin berdoa lagi semoga musim ujan badai ini lekas berlalu, biar bisa lekas bertemu ????",yashintafk_,2
2292,2022-03-20 15:41:28,Buat yang sering bilang *Kapan Indonesia kayak gini?*  MOTO GP MANDALIKA #nyenye  https://t.co/Pg6jOVOdHu,Vhina_ervina,0
2295,2022-03-20 15:41:22,"Stlh Mandalika, si mba Rara akan melanjutkan ritualnya kembali demi rakyat Indonesia...??????  https://t.co/qW2afICvH7",bob_ichsan,0
2298,2022-03-20 15:41:05,"Viral Sosok Richman Taye, Pemuda Indonesia yang Disebut Miguel Oliveira Saat Jadi Juara MotoGP Mandalika, Akunnya Langsung Diserbu Netizen  https://t.co/9iSb2zs4ad",KapanLagicom,0
2302,2022-03-20 15:40:55,"Dalam kesempatan itu, Presiden Jokowi menyampaikan ucapan terima kasih atas penyelenggaraan MotoGP di Sirkuit Mandalika ini.  ""Terima kasih, terima kasih, semoga balapan hari ini berlangsung lancar dan menarik,"" ucap Presiden.  https://t.co/pxOaNDTTTz",MynaEve,1
2306,2022-03-20 15:40:34,@SantorinisSun Orang yang mengejek pawang hujan di @MotoGP Mandalika adalah orang yang sama yang dalam kepercayaanya akan membuat ritual saat musim kemarau berkepanjangan....hahahha??  #IndonesianGP,tonobuwono,0
231,2022-03-20 23:25:32,"MotoGP Mandalika Sukses, tapi Penonton Kesal dan Kecewa karena Ini: Panitia Harus Tanggung Jawab! Masa Kami ....: Gelaran MotoGP di Sirkuit Mandalika, Lombok, Nusa Tenggara Barat, terbilang sukses meskipun…  https://t.co/96scAnp717 #News #motogpmandalika #motogpmandalikasukses",terkinidotid,0
2313,2022-03-20 15:40:07,"@Hilmi28 Sudah.. Ga usah ribut masalah pawang, nikmati saja hiburan tontonan GP Mandalika. Kalo kau tak suka, sdh diam saja. Itu lebih baik dari pada kau menggibah..  Tuhan lebih tahu dari apa yg umatnya pikirkan dan yg diperlukan. Berbaiksangkalah dan hilangkan rasa benci.",cint4_damai,1
2322,2022-03-20 15:39:35,"@QipleeJTA @proveca69 Apapun keberadaan pawang hujannya,selain adalah kearifan lokal tapi yang pasti adalah merupakan peran serta seluruh anak bangsa dalam mensukseskan Mandalika MotoGP dong maka patut kita syukurilah bro",SomarwaneSefnat,1
2331,2022-03-20 15:38:44,Ciee yang dulu benci mandalika circuit sekarang nikmati MotoGP ??,PuguhDwiKuncoro,0
2333,2022-03-20 15:38:26,"Terlepas dari riuhnya perhelatan MotoGP di Mandalika, kemenangan ganda muda ini harusnya ke up juga.",bukanpemujazeus,1
2336,2022-03-20 15:37:49,Pendekar di mandalika quartararo sih menurutku walapun engga juara satu,jefrimansyah,0
2338,2022-03-20 15:37:37,"@Masiv35694013 @FaizBurhani @KRMTRoySuryo2 TOLOL ! Yang diresmikan SBY 2011 itu kawasan wisata Mandalika, bukan sirkuit MotoGP Mandalika nya. Paham ???",Tamps_J,0
2345,2022-03-20 15:36:44,"???? Presiden @jokowi dan Ibu Iriana Jokowi menyaksikan dimulainya balapan MotoGP di Sirkuit Mandalika, Minggu, 20 Maret 2022.   ??Foto: Laily Rachev - Biro Pers Sekretariat Presiden  https://t.co/fZfu5ac8ez",MynaEve,0
2350,2022-03-20 15:36:25,"@DavidWijaya82 Wkwkw.. Pawang itu hal yg umum di banyak event. Hanya saja mereka nggak terekspos kamera. Baru kali ini fi Mandalika totalitas semua terekspos dari mulai yg ngaspal, ngecat sirkuit sampai yg pawang hujan. Sebenarnya pswang hujan dimandalika itu nggak cuma mbak itu doang.",Redesain1,1
2353,2022-03-20 15:36:04,Piala MotoGP Mandalika buatan seniman Bali  https://t.co/raoAzQ1fER,antaramakassar,0
2360,2022-03-20 15:35:03,"@ridwanhr Itu pawang hujan ada effort untuk mandalika, trus effort lu apeeeee ? Tinggal nnton doang ribettt banget",Putryleonie,0
2367,2022-03-20 15:34:31,pasti pawang ujan yang di mandalika bakalan di ajak podcast sama om ded,rasitehay,0
2371,2022-03-20 15:33:51,"MotoGP Mandalika sukses..  Kita sesama anak bangsa,  Pasti bangga.. ???  Yg nyinyir dgn banyak cela adalah bangs*t...  mo dia.. tampilan dokter atau ustad  Sekalipun..  tetep aja aslinya bangs*t.. ????",Mi9aWempy,1
2374,2022-03-20 15:33:37,@Upik13861710 @Belok_dong Hujan bisa sehari semalam loh .. Terlepas manjur atau tidak seorang pawang hujan setidaknya doa bu Rara sebagai pawang hujan bersama puluhan ribu orang di Sirkuit Mandalika di kabulkan oleh Tuhan YME . Ujung2nya kadrun yang katanya doa nya paling manjur ngisep jempol dipojokan ??,SetiawanJogja,0
2379,2022-03-20 15:33:09,Alhamdulillah. Hari ini turut berkesempatan menyukseskan #MotoGP #mandalika . #MandalikaKitaBangga  https://t.co/geFzF0t3XU,HaKeey,1
2380,2022-03-20 15:33:08,Minggu yg membanggakan ada #MotoGP Mandalika dan bagas/fikri menang #AllEnglandOpen2022,andriwahyudewa,1
2389,2022-03-20 15:32:26,Menonton MotoGP Mandalika dari punggung bukit berteman panas dan hujan  https://t.co/fYp0zOhjj4,antaramakassar,0
239,2022-03-20 23:24:03,@geloraco Yg penting moto GP mendulang sukses walau hujan. Dan semua mengatakan kagum dan puas akan sirkuit pertamina mandalika,hideo_samuel,1
2392,2022-03-20 15:32:13,Ada yang mau oleh-oleh dari #IndonesianGP ? ?? Potongan aspal dari lintasan! ?? / Ada yang mau souvenir dari #Mandalika ? Potongan aspal dari landasan ??,SANG_225,0
2405,2022-03-20 15:31:11,"gara gara meme gledek di mandalika jadi nonton battle scene infinity war lagi, dan masih merinding…dan jengkel lagi sama peter quill si pintar ?????",papiyeyel,2
2412,2022-03-20 15:30:51,ya allah kenapa gue gak tinggal di mandalika.,catburymilk,0
2414,2022-03-20 15:30:39,"@geloraco Itu aksi yg gagal kok disebut kearifan lokal ?? Orang asing yg mengerti akan arti ""Pawang hujan"" akan tertawa dan dijadikan lelucon melihat aksi ritual konyol itu si Mandalika. Mempertontonkan Kedunguan naik level ke tingkay internasional..",givanet81,2
2420,2022-03-20 15:30:06,Rara memang luar biasa. Tadi pagi di sekitar tangerang mendung sangat gelap. Lalu siangnya rara pindahin mendungnya ke mandalika hingga hujan turun disana. Luar biasa..  https://t.co/Xinjl0D6sk,sarjoko_adi,0
2421,2022-03-20 15:30:00,Vlog  https://t.co/aYVLeCU5uR: Inilah Rasanya Menonton MotoGP Mandalika dari Atas Bukit Hingga Kelas VIP   https://t.co/LbcdnTrCDA,bolacomID,0
2423,2022-03-20 15:29:41,Baru ngeh kalo bule bisa bawa mtr dan berpotensi jadi jamet smnjk heboh motogp mandalika,RahmahpakaiH,1
2424,2022-03-20 15:29:38,@CNNIndonesia Setiap ada perhelatan d sirkuit Mandalika pasti hujan deras deras banget. mulai dr peresmian sirkuit..sampai hari H hujaaan...padahal waktu latihan cerah ceria...,kaimuddinzainal,2
2431,2022-03-20 15:29:05,Rispek sama mbak rara atas perannya di motogp Mandalika. Ternyata langganan event event kenegaraan juga beliau????,Giffarrr,1
2437,2022-03-20 15:28:16,"@lucywiryono Apapun itu ""Pawang Hujan menjadi Primadona Mandalika MotorGP""",DRukhiyat,1
2439,2022-03-20 15:27:59,tiket Mandalika laris manis ludes kata gubernur NTB #MandalikaKitaBangga #MandalikaTanpaBatas Lombok NTB Indonesia,Mimin_Jelita,1
2442,2022-03-20 15:27:45,"Minggu sore, habis menonton race balap Moto GP Mandalika yang di guyur hujan gerimis.   Saat hendak menuju parkiran warga nekad cegat Gubernur @AniesBaswedan saat hujan gerimis. Hujan gerimis tak menghalangi warga untuk mengabadikan momen bersama Gubernur DKI Jakarta.  https://t.co/PTCforihMS",kebijakananies_,0
2445,2022-03-20 15:27:25,@BLINKmf Ritualnya gitu sih kata pawang hujan mandalika,febrianiblink,0
245,2022-03-20 23:21:55,Susah payah berhasil bikin race motogp di mandalika ternyata yg jadi perhatian utama malah si dukun,sumadiwiria,2
2455,2022-03-20 15:26:36,"@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika    @XLAxiata_Tbk """,wokipedia,0
2458,2022-03-20 15:26:34,@Dennysiregar7 Nanti lain kesempatan pengen ke Mandalika...,ridzal_manan,1
2464,2022-03-20 15:26:21,"pawang mandalika mytical glory vs pawang hajatan yang masih legend...  saya ""pawang mandalika"" pertandingan 324 kali winrate 100% saya ingin menggunakan ""pawang mandalika"" mage expert ???? ... saya merekomendasikan ""pawang mandalika"" mage ??",Hanzel_Kidz,1
2470,2022-03-20 15:26:12,@BilyKusuma Dari IKN sampai Mandalika dilakukan dengan cara Musyrik,CintaMalika1,2
2482,2022-03-20 15:25:04,"Anies Baswedan menonton langsung balapan MotoGP di Sirkuit Mandalika. Menurutnya, gelaran MotoGP Mandalika berjalan sukses.  https://t.co/4Eh6AsIWK9",voidotid,1
2484,2022-03-20 15:25:01,@mhillofficial @denkmit @WorldSBK Sampai jumpa tahun depan banyak serba serbi di Mandalika.??,mundhri03180616,1
2485,2022-03-20 15:24:53,@KRMTRoySuryo2 Anda apa liat lgsg k mandalika? Apa g malu kalo nyinyir anda g sesuai fakta,tweetedfun,0
2493,2022-03-20 15:24:15,"Olahraga itu emang gak pernah lepas dari politik. Bener kata koc justin sama pange. Mau bola mau mandalika mau formula e, dll. Semua pasti ada unsur-unsur politisnya. Dan aksn dikait kaitin teroooss.",ehh_adistya,0
2495,2022-03-20 15:24:04,@03__nakula Menyesal nonton Moto GP Mandalika. Nggak akan pernah mau lagi Nonton Moto GP di Mandalika,sibarani_farel,2
251,2022-03-20 23:20:32,Miguel Oliveira Persembahkan Podium untuk Anak dan Pegawai Hotel Mandalika  https://t.co/25wM1HmAmy,Tertulis,0
2517,2022-03-20 15:22:00,"[Top 3 News] Berikut tiga berita terpopuler yang terjadi pada Minggu, 20 Maret 2022:   1. Jokowi hadir menyaksikan MotoGP Mandalika 2022. 2. Masyarakat menonton MotoGP dari Bukit Seger, Lombok Tengah. 3. Aktivis Haris Azhar angkat bicara soal kasus pencemaran nama baik.  https://t.co/TrP2IKINge",KompasTV,0
2527,2022-03-20 15:21:23,@IsPerthSomkiat namanya sama Somkiat wkwkwk  Aku inget pas Perth ngaku namanya Somkiat tp yg seorang pesepak bola. Dan klu ga salah hari itu aku liat moto gp di thai dan Somkiat ini lg balapan. Dan skrg juara di Mandalika,poetryppe_v,0
2531,2022-03-20 15:21:10,Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika untuk menguatkan brand nasional di mata dunia. #TerimaKasihBUMNMandalika  https://t.co/5gGtiBkPC8,bumnbogorjitu,1
2533,2022-03-20 15:20:59,"Mandalika Punya Potensi Besar, Menaker Siapkan Tenaga Kerja Terampil  https://t.co/MmKHgeiDqo",TRENdotNEWS,1
2541,2022-03-20 15:20:23,"Kak Putri, Teknisi Wanita dari IndiHome, selalu berusaha memberikan pelayanan terbaiknya di Mandalika, serta memastikan jaringan internet terjaga, aman dan selalu bisa digunakan, selama ajang MotoGP Mandalika 2022 berlangsung.  https://t.co/GgDuQAt2H7",hadipati75,0
2543,2022-03-20 15:20:16,"Presiden Jokowi sendiri menjagokan Fabio Quartararo pada ajang MotoGP Mandalika 2022 ini. Awalnya, Presiden Jokowi menjagokan pembalap Repsol Honda Team, Marc Marquez, namun ia harus absen dari balapan karena kondisi kurang fit.  https://t.co/H6gX9ddgbc",HaleyLuhooo,0
2544,2022-03-20 15:20:10,Konteksnya klau diliat warga indo psti di hujat tp kalau di liat bule they gonna think bahwa ah ini uniknya dan yg berkesan dr mandalika. Yg mana mmg bule lebih rasional tp disisi lain bule juga suka kalau liat kultur atau budaya yg emang gda di negara lain. Termasuk Pawang hujan,bdmtbgst,1
2545,2022-03-20 15:20:04,Bapak bisa bangga kami sbg rakyat masih sedih Mandalika hanyalah uporia sesaat stabilatas pangan lah yg kami harapkan  Stop.. Planga Plongo Stop.. YNTKTS,Chan_Lee_Hae,2
2551,2022-03-20 15:19:21,@Belok_dong Nyari pencitraannya smp ke Mandalika yak????,KaDroeNSempaxxx,0
2553,2022-03-20 15:19:15,"Litar Mandalika litar terbaik dunia?, Lanjiao Marc Marquez sampai melayang lepastu sembang litar kau tu terbaik dunia, poorah",wanstarz91,2
2554,2022-03-20 15:19:13,"bingung sama society skrg.. contohnya nih ya, main focus nya MotoGP mandalika.. knp yang kena hype pawang hujannya... overrated ajg ??",mengeongrel,2
256,2022-03-20 23:19:30,"@Hilmi28 Sudahkah anda lurus?   Nyatanya mandalika bisa digelar dg sukses, anda saja yg ribet karena tak dpt panggung disana",Syaiful51377477,1
2569,2022-03-20 15:18:12,"@DewiYuen Mungkin butuh pawang hukum agar ketidak adilan berhenti , sprti pawang hujan di sirkuit Mandalika ??",AriRush5,1
258,2022-03-20 23:18:46,Sejumlah kecelakaan terjadi pada ajang MotoGP  kemarin.   Pro kontra penyebab kecelakaan bermunculan. Mungkinkah karena ada kesalahan pada lintasan Sirkuit Mandalika?   Federasi Olahraga Motor Dunia (FIM) telah melakukan investigasi terkait beberapa insiden kecelakaan  https://t.co/41tA1FwIHk,RadioElshinta,2
2582,2022-03-20 15:17:07,"Presiden Jokowi Serahkan Trofi untuk Miguel Oliveira, Pemenang MotoGP Mandalika  https://t.co/k8KvMVDRqz",Metrosidiknews,0
2587,2022-03-20 15:16:34,"Hal tersebut disampaikan oleh Presiden Jokowi dalam keterangannya usai menyaksikan gelaran MotoGP Mandalika 2022 yang dihelat di di Sirkuit Mandalika, Kabupaten Lombok Tengah, Provinsi Nusa Tenggara Barat, Minggu, 20 Maret 2022.  https://t.co/WvmxYuAgf2",HaleyLuhooo,0
2591,2022-03-20 15:16:13,"@ernestprakasa Nah ini baru Logik berpikirnya,.Bangga itu Harus,.tapi fans JOWI sperti gak suka diingatkan,.bahwa jangan pamer norak!  gelaran MotoGp se-blm ada Mandalika,Lbh Nautral jalannya Gelaran,.Hujan &amp; bahaya ya ditunda,.pawang itu seblm &amp; sdh acara, tanpa hujan,.",Diwanda_deep,2
