,date,tweet,username,tweet_clean,label
365,3/20/22 22:46," https://t.co/fEiZM12Lmm, LOMBOK - Tikungan 11 Mandalika disebut bekas kuburan. Kecelakaan Marc Marquez pun dikaitkan dengan hal mistis dan angker. Netizen di media  https://t.co/SCbcPtJxb5",Radar_Cirebon,", LOMBOK - Tikungan Mandalika disebut bekas kuburan. Kecelakaan Marc Marquez pun dikaitkan dengan hal mistis dan angker. Netizen di media",2
366,3/20/22 22:45,"@KRMTRoySuryo2 Balapan motoGP Mandalika, penuh dengan KURSI penonton. ðŸ˜ƒðŸ˜ƒðŸ˜ƒ",khairulanwar11,"Balapan motoGP Mandalika, penuh dengan KURSI penonton.",1
367,3/20/22 22:45,"@TRANS7 jd yg ditonton di mandalika ini ternyata pawang kehujanan ya bukan moto GP, udh syirik gagal lagi.",gdewilaga,"jd yg ditonton di mandalika ini ternyata pawang kehujanan ya bukan moto GP, udh syirik gagal lagi.",2
368,3/20/22 22:45,"Liat euforia motoGP Mandalika, jadi inget umur 6Th nonton trektrekan sirkuitnya di depan kantor walikota BalikpapanðŸ˜…nonton panas2, disemak2, dan pernah pup di semaknya hahaðŸ˜‚ðŸ˜‚",annisarmdha,"Liat euforia motoGP Mandalika, jadi inget umur Th nonton trektrekan sirkuitnya di depan kantor walikota Balikpapannonton panas2, disemak2, dan pernah pup di semaknya haha",0
369,3/20/22 22:45,"@SisiwittFrida Katanya di Mandalika sinyal 5G.  Itu sain tekhnologi, kok pelaksanaan menggunakan tekhnologi premitif.   Pawang hujan naik panggung skr?",ichsanarif1,"Katanya di Mandalika sinyal G. Itu sain tekhnologi, kok pelaksanaan menggunakan tekhnologi premitif. Pawang hujan naik panggung skr?",2
370,3/20/22 22:45,info bigbang comeback âœ… barca menang 0-4 di bernabeu âœ… ganda putra menang all eng âœ… motogp mandalika âœ…  hari yang menyenangkan :)),kedrickivan,info bigbang comeback barca menang $NUMBER$ di bernabeu ganda putra menang all eng motogp mandalika hari yang menyenangkan,0
371,3/20/22 22:44,Selamat dan sukses dr.gigi  https://t.co/VyA2w1tpgb  Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.,manzikert_svs,Selamat dan sukses dr.gigi Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.,0
372,3/20/22 22:44,"Deeemikian... Ya biasalah pak Erick Tohir tuh suka menghibur para buzzeRP bodoh bodoh itu, makanya dipanggil ah org pintar (pawang) jadi bintang di MotoGP Mandalika...hehe memalukan",azkapribadi29,"Deeemikian... Ya biasalah pak Erick Tohir tuh suka menghibur para buzzeRP bodoh bodoh itu, makanya dipanggil ah org pintar (pawang) jadi bintang di MotoGP Mandalika...hehe memalukan",2
373,3/20/22 22:44,Sirkuit Mandalika aja punya pawang masak kamu enggak.,helloiamsalma,Sirkuit Mandalika aja punya pawang masak kamu enggak.,0
374,3/20/22 22:43,@jonathan1306 @kulitbumi Belagu lu.hidup sudah pas Pasan.buat ngerokok juga lu kelabakan. sok sok kebarat baratan nonton MGP. memangnya lu dapat apa dari Mandalika?ðŸ¤ª  https://t.co/EuyDgxsiE5,SayfullahYusuf,Belagu lu.hidup sudah pas Pasan.buat ngerokok juga lu kelabakan. sok sok kebarat baratan nonton MGP. memangnya lu dapat apa dari Mandalika?,2
375,3/20/22 22:43,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika,Ardhyan727,XL Axiata Bersama Juara di Mandalika,0
376,3/20/22 22:42,Panitia pelaksana ajang balapan di Mandalika sama Negara Kesatuan Republik Indonesia ini entitas yang berbeda lho Mas.,ynr__,Panitia pelaksana ajang balapan di Mandalika sama Negara Kesatuan Republik Indonesia ini entitas yang berbeda lho Mas.,0
377,3/20/22 22:42,"Mandalika yg dipawangin, Bekasi yg panas beut...salah kan...sirkuitnya harusnya di Bekasi",AstriPuspitaaa,"Mandalika yg dipawangin, Bekasi yg panas beut...salah kan...sirkuitnya harusnya di Bekasi",0
378,3/20/22 22:42,"@kompascom Di mandalika ada pawang hujan, coba siapa tahu ada juga pawang yang bisa menolak harga minyak.???",EdiNurman,"Di mandalika ada pawang hujan, coba siapa tahu ada juga pawang yang bisa menolak harga minyak.???",0
379,3/20/22 22:42,Manggil ujan malah  https://t.co/JI7ssMiZJZ  Sejumlah orang dibikin kaget dengan penampakan asap hitam di sekitar lokasi sirkuit Mandalika. Ternyata aksi bakar-bakaran ini disengaja.,manzikert_svs,Manggil ujan malah Sejumlah orang dibikin kaget dengan penampakan asap hitam di sekitar lokasi sirkuit Mandalika. Ternyata aksi bakar-bakaran ini disengaja.,0
380,3/20/22 22:42,@susipudjiastuti @erickthohir Omelin yang positifnya aja ibu biar moto GP datang terus di mandalika dan ekonomi tumbuh indonesia jaya,Nikolau88245020,Omelin yang positifnya aja ibu biar moto GP datang terus di mandalika dan ekonomi tumbuh indonesia jaya,1
381,3/20/22 22:40,"Mau nanya, itu kemaren pawang ujan yang di Mandalika reda nggak ujannya ?",kasihjeda,"Mau nanya, itu kemaren pawang ujan yang di Mandalika reda nggak ujannya ?",0
382,3/20/22 22:40,Yang seru dari balapan mandalika kemaren cuma pawangnya aja,golfwaaangs,Yang seru dari balapan mandalika kemaren cuma pawangnya aja,2
383,3/20/22 22:40,"@MotoGP Alam indonesia suka eksis juga ternyata, pake acara ikut2an ngecek ketahanan aspal mandalika segala ðŸ˜‚ kan serem.",kukumayat,"Alam indonesia suka eksis juga ternyata, pake acara ikut2an ngecek ketahanan aspal mandalika segala kan serem.",0
384,3/20/22 22:40,Ajang MotoGP Mandalika menjadi promosi wisata yang sangat besar bagi Mandalika termasuk untuk pariwisata dan kebangkitan perekonomian di wilayah tersebut.  https://t.co/msl7PkPAse,IntanAyuArimbi,Ajang MotoGP Mandalika menjadi promosi wisata yang sangat besar bagi Mandalika termasuk untuk pariwisata dan kebangkitan perekonomian di wilayah tersebut.,1
385,3/20/22 22:40,"@ramlifirmanco @Pandawa5321 Kadrun sesak nafas 8thn ditambah mandalika, duh malunya sampai keubun2.wkwkwkwiw",nusantara_kita1,"Kadrun sesak nafas thn ditambah mandalika, duh malunya sampai keubun2.wkwkwkwiw",0
386,3/20/22 22:40,"Aleix Espargaro Tepati Janji, Lempar Helm ke Tribun Sirkuit Mandalika   #Sindonews #BukanBeritaBiasa . https://t.co/EMlD6kEI0o",SINDOnews,"Aleix Espargaro Tepati Janji, Lempar Helm ke Tribun Sirkuit Mandalika .",0
387,3/20/22 22:39,@txtdarigajelas Wkwkwkwkwkwkwkw tapi akhirnya di mandalika hujan juga,mengscorpio,Wkwkwkwkwkwkwkw tapi akhirnya di mandalika hujan juga,0
388,3/20/22 22:39,Telor lu !  Kalo di indonesia ada teroris? Mgkin kepala lu sdh lama pecah ditembak.  Kepala BNPT Pastikan Sirkuit Mandalika Aman dari Teroris  https://t.co/urVCSd4LwW,IATeam___,Telor lu ! Kalo di indonesia ada teroris? Mgkin kepala lu sdh lama pecah ditembak. Kepala BNPT Pastikan Sirkuit Mandalika Aman dari Teroris,1
389,3/20/22 22:39,Otomatis tanpa disuruh mereka  update status di medsos milik masing2 dengan followersnya jutaan dan para penggemar MotoGP seluruh dunia ikut mengekspos soal gelaran Moto GP di Mandalika Indonesia.  Ide brilian..ðŸ‘ðŸ‘  https://t.co/qwQUuBFspB,pnugroho28,Otomatis tanpa disuruh mereka update status di medsos milik masing2 dengan followersnya jutaan dan para penggemar MotoGP seluruh dunia ikut mengekspos soal gelaran Moto GP di Mandalika Indonesia. Ide brilian..,1
390,3/20/22 22:39,semua sibuk ngomongin MotoGP mandalika sampai lupa ada anak bangsa yg juara all England 2022,Fajar_al_fakir,semua sibuk ngomongin MotoGP mandalika sampai lupa ada anak bangsa yg juara all England,1
391,3/20/22 22:39,"Teman: biar twitmu tdkpolitis, bnyak pakai kata ""semoga""  Aku: semoga Pak @jokowi sehat selalu Semoga Pak @ganjarpranowo jadi Presiden 2024 Semoga MotoGP Mandalika tahun dpan sukses lgi Semog IKN brjalan lancar Semoga korupsi hilang Semoga minyakgoreng tdk langka lagi n murah",AmeliaFahreza,"Teman: biar twitmu tdkpolitis, bnyak pakai kata ""semoga"" Aku: semoga Pak sehat selalu Semoga Pak jadi Presiden Semoga MotoGP Mandalika tahun dpan sukses lgi Semog IKN brjalan lancar Semoga korupsi hilang Semoga minyakgoreng tdk langka lagi n murah",1
392,3/20/22 22:38,@ChusnulCh__ @rafael_61499 Mdh2an Pemerintah tdk ganya memperhatikan mandalika dngn anggaran yg cukup pantastis tetapi Harus juga memperhatikan Kesejshteraan rakyat nya yg sedang merana dngn kenaikan semua bahan pokok daya beli rakyat sangat memperihatink,CecepMadjid,Mdh2an Pemerintah tdk ganya memperhatikan mandalika dngn anggaran yg cukup pantastis tetapi Harus juga memperhatikan Kesejshteraan rakyat nya yg sedang merana dngn kenaikan semua bahan pokok daya beli rakyat sangat memperihatinkan bukankan APBN itu untuk mensejahterakan Rakyat,2
393,3/20/22 22:38,ok tman tman saya pergi ke mandalika dulu cri uang.,saaveyoursoul,ok tman tman saya pergi ke mandalika dulu cri uang.,0
394,3/20/22 22:37,@AgusHamra @geloraco @aniesbaswedan Itu di mandalika ? Ganjar ganjar ? ðŸ¥² itu sirkuit apa tempat kampanye dahhh,sukamarah4,Itu di mandalika ? Ganjar ganjar ? itu sirkuit apa tempat kampanye dahhh,0
395,3/20/22 22:36,@hkushardanto @korantempo jalanan macet ke arah Mandalika nya bukan ?,Thomas_Alphabet,jalanan macet ke arah Mandalika nya bukan ?,0
396,3/20/22 22:36,Tidak ada yg sempurna. Terus evaluasi. Sukses untuk moto GP di mandalika. #IndonesianGP #mandalika,jp_agoes,Tidak ada yg sempurna. Terus evaluasi. Sukses untuk moto GP di mandalika.,1
397,3/20/22 22:36,@btsportmotogp Sirkuit Mandalika Kok Pakai Acara Perdukunan?  Ketarifan Lokal!   Bapaknya Yang Mau Bangun IKN Juga Pakai Gituan.. ðŸ˜ðŸ˜,MelesetDikit,Sirkuit Mandalika Kok Pakai Acara Perdukunan? Ketarifan Lokal! Bapaknya Yang Mau Bangun IKN Juga Pakai Gituan..,1
398,3/20/22 22:36,"Capek baca berita buruk soal Mandalika, thread ini jadi pencerahan.",Omnduut,"Capek baca berita buruk soal Mandalika, thread ini jadi pencerahan.",2
399,3/20/22 22:35,"Di Mandalika hujan udah reda, kalau di punyamu aku masih basahin.",HubertusMilla,"Di Mandalika hujan udah reda, kalau di punyamu aku masih basahin.",0
400,3/20/22 22:34,"Ga Mandalika doang yg punya pawang, aku juga punya.  https://t.co/dUGmqY0lxq",agungilhaam,"Ga Mandalika doang yg punya pawang, aku juga punya.",0
401,3/20/22 22:32,@maspiyuaja Monyet ini selalu menyebarkan hoax. Sebenarnya sudah terlaksana dengan baik dan sudah ada juaranya di Sirkuit Mandalika tersebut. Bagaimana mulut busuk mu bilang ditunda.,BasadoTrans,Monyet ini selalu menyebarkan hoax. Sebenarnya sudah terlaksana dengan baik dan sudah ada juaranya di Sirkuit Mandalika tersebut. Bagaimana mulut busuk mu bilang ditunda.,1
402,3/20/22 22:32,@denkmit Ini bule kok getol banget ya komen negatif ke mandalika.. Punya pengalaman apa sih sama indonesia.. Kalo orang indo udah dikatain Buzzer nie,Yogik25920481,Ini bule kok getol banget ya komen negatif ke mandalika.. Punya pengalaman apa sih sama indonesia.. Kalo orang indo udah dikatain Buzzer nie,2
403,3/20/22 22:31,@Leonita_Lestari @Gus_Arifin Indonesia ðŸ‡²ðŸ‡¨ kerennn kami ikut bangga ...Marc Marquez blm bisa menaklukan Mandalika kami tunggu musim 2023 cepat sembuh @marcmarquez93,simas1908,Indonesia kerennn kami ikut bangga ...Marc Marquez blm bisa menaklukan Mandalika kami tunggu musim cepat sembuh,1
404,3/20/22 22:31,"Sobat BUMN,   Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika. Hal tersebut sebagai kesempatan untuk menguatkan brand nasional di mata dunia sebagai negara pariwisata.  #TerimaKasihBUMNMandalika  https://t.co/3ruzm0z8WK",BUMN_Semarang,"Sobat BUMN, Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika. Hal tersebut sebagai kesempatan untuk menguatkan brand nasional di mata dunia sebagai negara pariwisata.",1
405,3/20/22 22:31,"Siapa Sebenarnya Pawang Hujan Sirkuit Mandalika yang Viral di Media Sosial TikTok, Ini Dia Biodatanya  https://t.co/987D2tj0Uj",portalpaticom,"Siapa Sebenarnya Pawang Hujan Sirkuit Mandalika yang Viral di Media Sosial TikTok, Ini Dia Biodatanya",0
406,3/20/22 22:30,Alhamdulillah.... setelah selesai gelaran Mandalika minyak goreng turun. Pasti segera disusul yang lain..... Doa mereka yang teraniaya.... #istanaSarangMafia #IstanaSarangMafia  https://t.co/hdfmzF0Q5m,AkungAruna,Alhamdulillah.... setelah selesai gelaran Mandalika minyak goreng turun. Pasti segera disusul yang lain..... Doa mereka yang teraniaya....,1
407,3/20/22 22:30,"@kulitbumi @WawanAja2020 Bini gw n keponakan dari jakarta nonton GP di Mandalika,pas sdh selesai harus nunggu 5 jam bisa pulang ke hotel krn macet sehingga ngak ada kendaraan,ngak ngeluh,rewel dan menyalahkan...katanya jd ingat nonton konser musik dimasa ",Al_Madinah14,"Bini gw n keponakan dari jakarta nonton GP di Mandalika,pas sdh selesai harus nunggu jam bisa pulang ke hotel krn macet sehingga ngak ada kendaraan,ngak ngeluh,rewel dan menyalahkan...katanya jd ingat nonton konser musik dimasa lalu harus jalan Km pulangnya.",2
408,3/20/22 22:29,@BEMUI_Official Jangan ganggu dulu lagi sibuk nonton motogp mandalika sekalian demo pawang hujannya,heriptvb8n7,Jangan ganggu dulu lagi sibuk nonton motogp mandalika sekalian demo pawang hujannya,0
409,3/20/22 22:29,Pagelaran @MotoGP Mandalika sengaja mengundang Pawang hujan untuk menurunkan hujan. Tar kalau Formula E digelar undang Pawang banjir biar banjir. ðŸ¤ªðŸ¤ª  https://t.co/BNJhpdUhsv,tukangrosok___,Pagelaran Mandalika sengaja mengundang Pawang hujan untuk menurunkan hujan. Tar kalau Formula E digelar undang Pawang banjir biar banjir.,0
410,3/20/22 22:29,@PDIP_KRW Bintangnya Mandalika itu Mbak Rara bukan pembalap,EJoeno,Bintangnya Mandalika itu Mbak Rara bukan pembalap,0
411,3/20/22 22:29,Alhamdulillah perhelatan akbar motoGP sukses.   Ada kekuatan doa bersamanya.  Ada niat yang baik sehingga Tuhan mengijinkan gelaran motoGP Mandalika.  Aamiin.,sis_ym,Alhamdulillah perhelatan akbar motoGP sukses. Ada kekuatan doa bersamanya. Ada niat yang baik sehingga Tuhan mengijinkan gelaran motoGP Mandalika. Aamiin.,1
412,3/20/22 22:29,masih ada covid boss.. jadi mandalika sepi..,ynrvvib,masih ada covid boss.. jadi mandalika sepi..,2
413,3/20/22 22:28,@Joe_58w @ismailfahmi Maaf kalau MotoGP Mandalika sukses tp bikin kamu sakit hati... Memang perih banget ya rasanya? ðŸ¤ªðŸ¤ªðŸ¤ª,masgung1973,Maaf kalau MotoGP Mandalika sukses tp bikin kamu sakit hati... Memang perih banget ya rasanya?,1
414,3/20/22 22:27,"Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika: Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika. Presiden Jokowi memberikan piala kepada pemenang MotoGP Indonesia 2022 yaitu Miguel Oliveira, kemudian Fabio Quartararoâ€¦  https://t.co/NpzrtUJMT0  https://t.co/zGRhVqds5k",HublaaNetwork,"Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika: Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika. Presiden Jokowi memberikan piala kepada pemenang MotoGP Indonesia yaitu Miguel Oliveira, kemudian Fabio Quartararo",0
415,3/20/22 22:26,@jokowi Souvenir dari mandalika ðŸ¤ª   https://t.co/ovHQHpi1T8,mbah_mukidan,Souvenir dari mandalika,1
416,3/20/22 22:25,Petir bukan sembarang petir Petir menyambar sirkuit mandalika Wahai kalian yg sdh hadir Selamat datang di Wakanda,Ferdy_Mujahid,Petir bukan sembarang petir Petir menyambar sirkuit mandalika Wahai kalian yg sdh hadir Selamat datang di Wakanda,0
417,3/20/22 22:25,"Dari semua hal yang orang patut malu soal sirkuit Mandalika itu, orang-orang milih untuk malu soal pawang hujan.",aaapriliooo,"Dari semua hal yang orang patut malu soal sirkuit Mandalika itu, orang-orang milih untuk malu soal pawang hujan.",2
418,3/20/22 22:25,"Mandalika aja punya pawang, kamu kapan?",dinimeilailia,"Mandalika aja punya pawang, kamu kapan?",1
419,3/20/22 22:22,@alextham878 Ternyata lebih sakti mbak Rara di Mandalika ya..ðŸ¤­,Akrampranata,Ternyata lebih sakti mbak Rara di Mandalika ya..,1
420,3/20/22 22:22,"Kadrun pawang Mandalika aja ribut. Padahal beye juga pernah. Kayak mereka baru idup kemarin, gak tau bagaimana budaya dan kebiasaan dari bangsanya sendiri, kalau ada perhelatan besar, acara penting. Pasti ada pawang hujan.",HDayak11,"Kadrun pawang Mandalika aja ribut. Padahal beye juga pernah. Kayak mereka baru idup kemarin, gak tau bagaimana budaya dan kebiasaan dari bangsanya sendiri, kalau ada perhelatan besar, acara penting. Pasti ada pawang hujan.",0
421,3/20/22 22:21,Akhirnya...nonton konser RARA mandalika....... pembohong yang di bohongii..diiiiii mukiidiiii..,FaridYiyit,Akhirnya...nonton konser RARA mandalika....... pembohong yang di bohongii..diiiiii mukiidiiii..,2
422,3/20/22 22:20,Cerita Perjuangan Fabio Quartararo Akhirnya Bisa Akhiri Pertarungan di Mandalika dengan Finis Kedua  https://t.co/orA0dJPzx7,bandung911,Cerita Perjuangan Fabio Quartararo Akhirnya Bisa Akhiri Pertarungan di Mandalika dengan Finis Kedua,0
423,3/20/22 22:19,@AstraNArlert @TRANS7 Lah sengaja bang biar GP Mandalika ini berkesan karena gada kaya beginian di gelaran motogp yg laen wkwk,tagliatelle1405,Lah sengaja bang biar GP Mandalika ini berkesan karena gada kaya beginian di gelaran motogp yg laen wkwk,1
424,3/20/22 22:19,sekian persen dari mahalnya bayar tiket nongton motogp Mandalika untuk honor pawang hujan...,FathanEzra,sekian persen dari mahalnya bayar tiket nongton motogp Mandalika untuk honor pawang hujan...,0
425,3/20/22 22:19,Kadrun malu dengan suksesnya ajang moto GP mandalika ðŸ˜…ðŸ˜…ðŸ˜…,bardikempit,Kadrun malu dengan suksesnya ajang moto GP mandalika,1
426,3/20/22 22:19,@Nirmala_2205 Yang nonton di rumah di seluruh dunia berapa orang??? Stasiun TV yang menyiarkan perlehatan MotoGP dari Mandalika berapa biji. Telekmatika ndas mu.,sunaryo_susi,Yang nonton di rumah di seluruh dunia berapa orang??? Stasiun TV yang menyiarkan perlehatan MotoGP dari Mandalika berapa biji. Telekmatika ndas mu.,0
427,3/20/22 22:19,"@Asmadewi1983 @HisyamMochtar Kalau formula E ada dampak ekonomi, kalau Mandalika gak ada dampak ekonomi? Pergi sekolah yang tinggi ya agar pintar....   https://t.co/IcCBsgfOwR.",ASY650107,"Kalau formula E ada dampak ekonomi, kalau Mandalika gak ada dampak ekonomi? Pergi sekolah yang tinggi ya agar pintar.... .",2
428,3/20/22 22:19,"Usai perhelatan MotoGP yang digelar di Pertamina Mandalika Street Circuit, Minggu (20/3/2022), kemacetan parah pun terjadi. - #MotoGP #Mandalika  https://t.co/HAJ7J3b1OE",kompascom,"Usai perhelatan MotoGP yang digelar di Pertamina Mandalika Street Circuit, Minggu (20/3/2022), kemacetan parah pun terjadi. -",2
429,3/20/22 22:18,"Yang tidak disadari , bintang sesungguhnya di Gp mandalika kemarin adalah mba rara sendiri",MendoanBakarrrr,"Yang tidak disadari , bintang sesungguhnya di Gp mandalika kemarin adalah mba rara sendiri",1
430,3/20/22 22:18,@brokenfatman @jokowi Kalau lihat yg macam kamu terus nanti ga ada Mandalika...,fs_andika,Kalau lihat yg macam kamu terus nanti ga ada Mandalika...,0
431,3/20/22 22:18,"@Pipahahahaha Wah, ini saudaranya pawang hujan di mandalika ya?",Saju_Solda,"Wah, ini saudaranya pawang hujan di mandalika ya?",0
432,3/20/22 22:18,"Ada sejumlah momen yang mewarnai suksesnya MotoGP Mandalika. Mulai dari insiden Marc Marquez, aksi pawang hujan, hingga kehadiran Presiden Jokowi.  https://t.co/3y4FKPPgw0",kompascom,"Ada sejumlah momen yang mewarnai suksesnya MotoGP Mandalika. Mulai dari insiden Marc Marquez, aksi pawang hujan, hingga kehadiran Presiden Jokowi.",1
433,3/20/22 22:18,"Menurut pihak PHRI NTB, 95 persen hotel yang sudah terisi penuh saat MotoGP Mandalika berada di Lombok Tengah, Kota Mataram, dan Lombok Barat.  https://t.co/KvffwM9V5Z",kompascom,"Menurut pihak PHRI NTB, persen hotel yang sudah terisi penuh saat MotoGP Mandalika berada di Lombok Tengah, Kota Mataram, dan Lombok Barat.",1
434,3/20/22 22:16,"Selain pawang hujan, nampaknya di Mandalika ada pawang Corona",suryazou,"Selain pawang hujan, nampaknya di Mandalika ada pawang Corona",0
435,3/20/22 22:15,"@EdiMahaMG batua da, wak pernah maadoan acara orgen bareng pemuda kampuang, trus pawang hujannyo ado tapi malah dak dakek2 dilokasi acaranyo beraksi, nan di mandalika kayaknyo beda. show off bana pawang hujannyo",jagoanbundo,"batua da, wak pernah maadoan acara orgen bareng pemuda kampuang, trus pawang hujannyo ado tapi malah dak dakek2 dilokasi acaranyo beraksi, nan di mandalika kayaknyo beda. show off bana pawang hujannyo",0
436,3/20/22 22:14,Kejadian cuma di Mandalika atau seluruh sirkuit ya?,Vivittts,Kejadian cuma di Mandalika atau seluruh sirkuit ya?,0
437,3/20/22 22:13,Mandalika abis di buat balapan mau buat apa lagi ya? Biasanya sih ngangkrak,txtdarilampuung,Mandalika abis di buat balapan mau buat apa lagi ya? Biasanya sih ngangkrak,2
438,3/20/22 22:13,"@SisiwittFrida Santai bu, MotoGP di Mandalika udah terselenggara dg baik kok. Sudah selesai. Anda aja yg terus saja sibuk berkomentar seolah2 ibu paling pintar &amp",HanzMohammad,"Santai bu, MotoGP di Mandalika udah terselenggara dg baik kok. Sudah selesai. Anda aja yg terus saja sibuk berkomentar seolah2 ibu paling pintar &amp; paling bener.",1
439,3/20/22 22:13,"@Tan_Mar3M suka tidak suka kadrun tambah sakit hati melihat suksesnya MotoGP Mandalika cebong.. dan kadrun mulai tertarik suksesnya cebong, karena kadrun selalu gagal dgn move on nya ðŸ˜…ðŸ˜‚ðŸ¤£  cari celah teruuuuss Markoneng @Tan_Mar3M sampai sakit hat",AdieBlue99,"suka tidak suka kadrun tambah sakit hati melihat suksesnya MotoGP Mandalika cebong.. dan kadrun mulai tertarik suksesnya cebong, karena kadrun selalu gagal dgn move on nya cari celah teruuuuss Markoneng sampai sakit hatinya nemu obatnya",1
440,3/20/22 22:13,"Di balik pawang hujan yang terkenal.. ada""dukun scientist"" yang bikin rekayasa hujan di mandalika..  Tenang skrg ga bsa goreng isu, soale suruh rebusan..  https://t.co/mTG8fzU2CR",toekangkuliner,"Di balik pawang hujan yang terkenal.. ada""dukun scientist"" yang bikin rekayasa hujan di mandalika.. Tenang skrg ga bsa goreng isu, soale suruh rebusan..",2
441,3/20/22 22:13,Jokowi 2 kali kalah mandalika menang terus menerus,AlbanawiKasidi,Jokowi kali kalah mandalika menang terus menerus,1
442,3/20/22 22:13,@Adi_8002 Bedanya kalo yg di mandalika itu dipertontonkan. Memalukan dan menjijikkan.,Seanmarco222,Bedanya kalo yg di mandalika itu dipertontonkan. Memalukan dan menjijikkan.,2
443,3/20/22 22:13,@Ayu_202202 Wife 27 karena udh ada di TL. Hb 32 mudah mudahan bener. Namanya juga usaha. Salam dari Mandalika....,kyirawan,Wife karena udh ada di TL. Hb mudah mudahan bener. Namanya juga usaha. Salam dari Mandalika....,0
444,3/20/22 22:12,@venusgazer pasti itu kelompok sakit hati..nga dapat apa-apa dari proyek Mandalika...kwkwwkwkw,oloansro,pasti itu kelompok sakit hati..nga dapat apa-apa dari proyek Mandalika...kwkwwkwkw,0
445,3/20/22 22:12,"Mario Aji Tercepat di Kualifikasi Moto3 Sirkuit Mandalika, Tapi Harus Akui Dennis Foggia Sebagai Jawara   https://t.co/4jIW2BgnFJ",GegutuGarden,"Mario Aji Tercepat di Kualifikasi Moto3 Sirkuit Mandalika, Tapi Harus Akui Dennis Foggia Sebagai Jawara",0
446,3/20/22 22:12,suami pusing liat ig soalnya bos sama temen-temennya pada ke mandalika. nonton motogp sama banggain sirkuit hasil kerja. seketika pusingnya ilang gara-gara ku suruh nonton upin ipin bareng hanna. malah ketawa-tawa. nonton motogp di TV pun ngga kita!,ayyure,suami pusing liat ig soalnya bos sama temen-temennya pada ke mandalika. nonton motogp sama banggain sirkuit hasil kerja. seketika pusingnya ilang gara-gara ku suruh nonton upin ipin bareng hanna. malah ketawa-tawa. nonton motogp di TV pun ngga kita!,1
447,3/20/22 22:10,"Tak Sanggup Beli Tiket, Begini Keseruan Warga Nonton Langsung MotoGP Mandalika dari Bukit Rangkap  https://t.co/gvcCgzTMaX",mediamonitor21,"Tak Sanggup Beli Tiket, Begini Keseruan Warga Nonton Langsung MotoGP Mandalika dari Bukit Rangkap",1
448,3/20/22 22:09,Di sosmed rame bgt yg nyinyir ttg pawang hujan di sirkuit mandalika kmrn. Apakah sebegitu hitamnya hati netizen Indonesia sampai2 selalu mencari2 kekurangan dan mereka lupa MotoGP kmrn sukses diadakan di Indonesia,jakakrisna,Di sosmed rame bgt yg nyinyir ttg pawang hujan di sirkuit mandalika kmrn. Apakah sebegitu hitamnya hati netizen Indonesia sampai2 selalu mencari2 kekurangan dan mereka lupa MotoGP kmrn sukses diadakan di Indonesia,1
449,3/20/22 22:09,@Adi_8002 tapi gak di siarkan secara live dan dukun mya juga gak show seperti yang di mandalika,DediAbdulKadir,tapi gak di siarkan secara live dan dukun mya juga gak show seperti yang di mandalika,0
450,3/20/22 22:09,Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.  https://t.co/vlZFZtxwcz,detiksport,Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.,0
451,3/20/22 22:09,"Persaingan antar pawang hujan. Kontraktor kawasan Mandalika banyak dari luar; sebagian pangan NTB impor dari luar, pawang hujannya pun impor dari luar. https://t.co/aPmuPkevWc",PemerhatiNTB,"Persaingan antar pawang hujan. Kontraktor kawasan Mandalika banyak dari luar; sebagian pangan NTB impor dari luar, pawang hujannya pun impor dari luar.",0
452,3/20/22 22:08,"@Dennysiregar7 Teman ku aj dtg nonton ke mandalika , sy jg pengen bgt..bgt. cuma sygnya  sy gk bisa kesana. Katanya rame kok.",Sunitakiran4,"Teman ku aj dtg nonton ke mandalika , sy jg pengen bgt..bgt. cuma sygnya sy gk bisa kesana. Katanya rame kok.",1
453,3/20/22 22:08,"Dulu waktu mulai pembangunan sirkuit Mandalika aku berdoa, semoga bisa liat gelaran motoGP disana. Alhamdulillah kemaren bisa liat langsung via streaming.",azwaralfan,"Dulu waktu mulai pembangunan sirkuit Mandalika aku berdoa, semoga bisa liat gelaran motoGP disana. Alhamdulillah kemaren bisa liat langsung via streaming.",1
454,3/20/22 22:07,Kenapa aku ngeliat mandalika treknya tuh ga bagus :( Tikungannya terlalu tajam dan banyak :( Itu tuh susah ga sih :( Marc Marquez aja sampe jatoh :(  ntahlah :(,bangojik19,Kenapa aku ngeliat mandalika treknya tuh ga bagus Tikungannya terlalu tajam dan banyak Itu tuh susah ga sih Marc Marquez aja sampe jatoh ntahlah,2
